file,class,method,ATFD,ATLD,LAA,FDP,line_x,fanin,fanout,wmc,loc,returnsQty,variablesQty,parametersQty,loopQty,anonymousClassesQty,innerClassesQty,line_y
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD,setServerSocketFactory/1[fi.iki.elonen.NanoHTTPD.ServerSocketFactory],0.0,1.0,1.0,0.0,2082.0,2,0,1,3,0,0,1,0,0,0,2082
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD,setTempFileManagerFactory/1[fi.iki.elonen.NanoHTTPD.TempFileManagerFactory],0.0,1.0,1.0,0.0,2212.0,2,0,1,3,0,0,1,0,0,0,2212
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD,start/0,0.0,1.0,1.0,0.0,2222.0,7,1,1,3,0,0,0,0,0,0,2222
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD,start/1[int],0.0,0.0,-1.0,0.0,2229.0,1,1,1,3,0,0,1,0,0,0,2229
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD,"start/2[int,boolean]",7.0,3.0,0.3,3.0,2243.0,4,3,5,19,0,1,2,1,0,0,2243
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD,stop/0,1.0,2.0,0.6666667,1.0,2269.0,11,2,3,12,0,0,0,0,0,0,2269
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD,useGzipWhenAccepted/1[fi.iki.elonen.NanoHTTPD.Response],2.0,0.0,0.0,1.0,2066.0,1,1,2,3,1,0,1,0,0,0,2066
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD,wasStarted/0,0.0,2.0,1.0,0.0,2281.0,4,0,3,3,1,0,0,0,0,0,2281
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD,NanoHTTPD/1[int],0.0,0.0,-1.0,0.0,1939.0,0,0,1,3,0,0,1,0,0,0,1939
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD,"NanoHTTPD/2[java.lang.String,int]",0.0,4.0,1.0,0.0,1954.0,0,4,1,6,0,0,2,0,0,0,1954
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\HttpChunkedResponseTest.java,fi.iki.elonen.HttpChunkedResponseTest,thatChunkedContentIsChunked/0,3.0,0.0,0.0,3.0,65.0,0,6,1,10,0,3,0,0,1,0,65
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\HttpHeadRequestTest.java,fi.iki.elonen.HttpHeadRequestTest,setUp/0,2.0,0.0,0.0,2.0,48.0,0,1,1,5,0,1,0,0,0,0,48
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\HttpHeadRequestTest.java,fi.iki.elonen.HttpHeadRequestTest,testDecodingFieldWithEmptyValueAndFieldWithMissingValueGiveDifferentResults/0,6.0,1.0,0.14285715,2.0,55.0,0,1,1,8,0,0,0,0,0,0,55
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\HttpHeadRequestTest.java,fi.iki.elonen.HttpHeadRequestTest,testDecodingMixtureOfParameters/0,12.0,1.0,0.07692308,2.0,65.0,0,1,1,12,0,0,0,0,0,0,65
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\HttpHeadRequestTest.java,fi.iki.elonen.HttpHeadRequestTest,testDecodingParametersFromParameterMap/0,2.0,1.0,0.33333334,1.0,79.0,0,1,1,4,0,0,0,0,0,0,79
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\HttpHeadRequestTest.java,fi.iki.elonen.HttpHeadRequestTest,testDecodingParametersWithSingleValue/0,9.0,1.0,0.1,3.0,88.0,0,1,1,10,0,0,0,0,0,0,88
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\HttpHeadRequestTest.java,fi.iki.elonen.HttpHeadRequestTest,testDecodingParametersWithSingleValueAndMissingValue/0,7.0,1.0,0.125,3.0,100.0,0,1,1,9,0,0,0,0,0,0,100
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\HttpHeadRequestTest.java,fi.iki.elonen.HttpHeadRequestTest,testDecodingSingleFieldRepeated/0,6.0,1.0,0.14285715,2.0,111.0,0,1,1,7,0,0,0,0,0,0,111
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\HttpHeadRequestTest.java,fi.iki.elonen.HttpHeadRequestTest,testEmptyHeadersSuppliedToServeMethodFromSimpleWorkingGetRequest/0,4.0,1.0,0.2,1.0,120.0,0,1,1,7,0,0,0,0,0,0,120
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\HttpHeadRequestTest.java,fi.iki.elonen.HttpHeadRequestTest,testHeadRequestDoesntSendBackResponseBody/0,0.0,1.0,1.0,0.0,129.0,0,2,1,5,0,2,0,0,0,0,129
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\HttpHeadRequestTest.java,fi.iki.elonen.HttpHeadRequestTest,testMultipleGetParameters/0,2.0,1.0,0.33333334,1.0,145.0,0,1,1,5,0,0,0,0,0,0,145
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\HttpHeadRequestTest.java,fi.iki.elonen.HttpHeadRequestTest,testMultipleGetParametersWithMissingValue/0,2.0,1.0,0.33333334,1.0,152.0,0,1,1,5,0,0,0,0,0,0,152
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\HttpHeadRequestTest.java,fi.iki.elonen.HttpHeadRequestTest,testMultipleGetParametersWithMissingValueAndRequestHeaders/0,3.0,1.0,0.25,1.0,159.0,0,1,1,6,0,0,0,0,0,0,159
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\HttpHeadRequestTest.java,fi.iki.elonen.HttpHeadRequestTest,testMultipleHeaderSuppliedToServeMethodFromSimpleWorkingGetRequest/0,2.0,1.0,0.33333334,1.0,167.0,0,1,1,7,0,2,0,0,0,0,167
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\HttpHeadRequestTest.java,fi.iki.elonen.HttpHeadRequestTest,testSingleGetParameter/0,1.0,1.0,0.5,1.0,176.0,0,1,1,4,0,0,0,0,0,0,176
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\HttpHeadRequestTest.java,fi.iki.elonen.HttpHeadRequestTest,testSingleGetParameterWithNoValue/0,1.0,1.0,0.5,1.0,182.0,0,1,1,4,0,0,0,0,0,0,182
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\HttpHeadRequestTest.java,fi.iki.elonen.HttpHeadRequestTest,testSingleUserAgentHeaderSuppliedToServeMethodFromSimpleWorkingGetRequest/0,4.0,2.0,0.33333334,3.0,188.0,0,1,1,7,0,1,0,0,0,0,188
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\HttpDeleteRequestTest.java,fi.iki.elonen.HttpDeleteRequestTest,testDeleteRequestThatDoesntSendBackResponseBody_EmptyString/0,3.0,1.0,0.25,3.0,44.0,0,3,1,6,0,2,0,0,0,0,44
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\HttpDeleteRequestTest.java,fi.iki.elonen.HttpDeleteRequestTest,testDeleteRequestThatDoesntSendBackResponseBody_NullInputStream/0,3.0,1.0,0.25,3.0,62.0,0,3,1,6,0,2,0,0,0,0,62
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\HttpDeleteRequestTest.java,fi.iki.elonen.HttpDeleteRequestTest,testDeleteRequestThatDoesntSendBackResponseBody_NullString/0,3.0,1.0,0.25,3.0,80.0,0,3,1,6,0,2,0,0,0,0,80
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\HttpDeleteRequestTest.java,fi.iki.elonen.HttpDeleteRequestTest,testDeleteRequestThatSendsBackResponseBody_Accepted/0,2.0,1.0,0.33333334,2.0,98.0,0,3,1,6,0,2,0,0,0,0,98
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\HttpDeleteRequestTest.java,fi.iki.elonen.HttpDeleteRequestTest,testDeleteRequestThatSendsBackResponseBody_Success/0,2.0,1.0,0.33333334,2.0,117.0,0,3,1,6,0,2,0,0,0,0,117
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\HttpKeepAliveTest.java,fi.iki.elonen.HttpKeepAliveTest.1,run/0,4.0,0.0,0.0,3.0,91.0,0,8,4,36,0,7,0,1,0,0,91
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\JavaIOTempDirExistTest.java,fi.iki.elonen.JavaIOTempDirExistTest,testJavaIoTempDefault/0,3.0,0.0,0.0,3.0,51.0,0,5,2,17,0,5,0,0,0,0,51
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\JavaIOTempDirExistTest.java,fi.iki.elonen.JavaIOTempDirExistTest,testJavaIoTempSpecific/0,4.0,0.0,0.0,2.0,71.0,0,1,1,15,0,3,0,0,0,0,71
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\integration\PutStreamIntegrationTest.java,fi.iki.elonen.integration.PutStreamIntegrationTest,createTestServer/0,0.0,0.0,-1.0,0.0,84.0,0,1,1,3,1,0,0,0,0,0,84
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\integration\PutStreamIntegrationTest.java,fi.iki.elonen.integration.PutStreamIntegrationTest,testSimplePutRequest/0,2.0,0.0,0.0,2.0,89.0,0,0,1,8,0,4,0,0,0,0,89
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD.Cookie,getHTTPHeader/0,0.0,3.0,1.0,0.0,242.0,5,0,1,4,1,1,0,0,0,0,242
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD.Cookie,getHTTPTime/1[int],6.0,0.0,0.0,4.0,216.0,5,0,1,7,1,2,1,0,0,0,216
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD.Cookie,"Cookie/2[java.lang.String,java.lang.String]",0.0,0.0,-1.0,0.0,226.0,2,0,1,3,0,0,2,0,0,0,226
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD.Cookie,"Cookie/3[java.lang.String,java.lang.String,int]",0.0,4.0,1.0,0.0,230.0,2,1,1,5,0,0,3,0,0,0,230
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD.Cookie,"Cookie/3[java.lang.String,java.lang.String,java.lang.String]",0.0,3.0,1.0,0.0,236.0,2,0,1,5,0,0,3,0,0,0,236
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD.DefaultTempFileManagerFactory,create/0,0.0,0.0,-1.0,0.0,468.0,0,1,1,3,1,0,0,0,0,0,468
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD.Method,lookup/1[java.lang.String],0.0,0.0,-1.0,0.0,1267.0,1,1,3,9,3,0,1,0,0,0,1267
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\HttpServerTest.java,fi.iki.elonen.HttpServerTest,"assertLinesOfText/2[java.lang.String[],java.util.List]",2.0,0.0,0.0,2.0,146.0,6,0,2,6,0,2,2,1,0,0,146
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\HttpServerTest.java,fi.iki.elonen.HttpServerTest,"assertResponse/2[java.io.ByteArrayOutputStream,java.lang.String[]]",0.0,1.0,1.0,0.0,154.0,14,2,1,4,0,1,2,0,0,0,154
